Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
723,5,22/03/2013,6347,539,1,1,0,0
553,5,17/01/2014,5687,583,1,0,0,0
444,7,23/06/2013,0,0,0,0,0,0
850,2,12/03/2013,3605,476,1,0,0,0
535,4,11/09/2014,7137,899,1,0,0,0
351,5,18/04/2014,0,0,0,1,b,1
431,7,19/07/2015,0,0,0,0,0,0
712,2,13/01/2015,7066,605,1,1,0,0
756,6,17/08/2013,14311,2386,1,0,0,0
553,5,01/03/2013,6364,631,1,0,0,0
647,2,02/09/2014,7127,833,1,1,0,0
610,4,28/03/2013,5619,723,1,1,0,1
180,3,12/03/2014,6002,753,1,0,0,1
981,6,08/06/2013,4386,541,1,0,0,0
918,6,23/02/2013,2097,230,1,0,0,0
707,7,16/02/2014,0,0,0,0,0,0
707,4,13/02/2014,6864,753,1,0,0,0
359,4,23/07/2015,5786,558,1,0,0,0
48,6,23/02/2013,3375,375,1,0,0,0
302,7,27/01/2013,0,0,0,0,0,0
472,5,04/01/2013,4696,688,1,0,0,1
699,1,14/01/2013,6045,867,1,0,0,0
912,5,18/01/2013,4568,656,1,0,0,0
120,1,04/03/2013,10357,816,1,1,0,0
536,5,20/02/2015,8519,934,1,1,0,0
954,1,08/04/2013,10049,1198,1,1,0,0
324,3,18/02/2015,5636,678,1,1,0,0
2,2,18/02/2014,5979,644,1,1,0,1
615,1,08/09/2014,7877,1198,1,0,0,0
798,5,02/01/2015,8423,998,1,0,0,1
250,7,17/02/2013,0,0,0,0,0,0
1099,5,27/09/2013,8387,970,1,1,0,0
484,5,03/07/2015,10364,917,1,1,0,0
274,3,15/07/2015,5752,1263,1,1,0,0
267,2,09/12/2014,8418,1096,1,0,0,0
852,6,11/04/2015,2671,340,1,0,0,0
738,1,10/02/2014,7042,658,1,0,0,0
500,2,26/05/2015,5915,425,1,0,0,1
437,5,14/03/2014,5369,555,1,0,0,0
662,7,14/09/2014,0,0,0,0,0,0
580,2,31/12/2013,5021,737,1,0,0,1
546,2,03/02/2015,14625,1570,1,1,0,1
441,6,21/06/2014,6325,719,1,0,0,0
441,6,04/01/2014,6007,703,1,0,0,0
87,6,25/04/2015,4274,588,1,0,0,0
666,2,25/06/2013,4644,484,1,0,0,0
312,1,09/12/2013,5679,579,1,0,0,0
364,6,16/11/2013,2590,337,1,0,0,0
2,6,10/01/2015,3024,346,1,0,0,0
330,5,06/02/2015,4250,440,1,1,0,0
119,6,08/11/2014,5268,551,1,0,0,0
1091,7,21/09/2014,0,0,0,0,0,0
230,7,27/01/2013,0,0,0,0,0,0
459,6,16/05/2015,5885,700,1,0,0,0
102,2,28/04/2015,8750,1168,1,1,0,0
153,1,01/06/2015,12189,885,1,1,0,0
424,7,03/11/2013,0,0,0,0,0,0
705,1,27/04/2015,12256,1241,1,1,0,0
77,4,25/09/2014,5788,560,1,0,0,0
367,1,19/05/2014,7866,734,1,1,0,0
235,3,21/05/2014,6621,499,1,1,0,0
567,5,12/06/2015,4535,596,1,0,0,0
358,6,09/08/2014,8954,1055,1,0,0,0
757,1,24/06/2013,4962,481,1,0,0,0
966,4,11/09/2014,4242,598,1,0,0,0
753,5,07/11/2014,9318,822,1,1,0,0
442,3,21/01/2015,3159,345,1,0,0,0
93,4,17/01/2013,4344,539,1,0,0,0
136,6,17/08/2013,3984,330,1,0,0,0
806,6,24/05/2014,5795,487,1,0,0,0
608,4,12/09/2013,10703,1099,1,1,0,0
875,1,02/03/2015,7749,643,1,1,0,0
199,3,26/06/2013,5889,482,1,0,0,0
756,1,09/12/2013,17765,2641,1,0,0,0
145,1,01/04/2013,0,0,0,0,b,1
1069,7,17/02/2013,0,0,0,0,0,0
1008,7,18/05/2014,0,0,0,0,0,0
735,1,30/06/2014,10462,846,1,1,0,0
963,7,01/06/2014,0,0,0,0,0,0
210,6,11/04/2015,2515,299,1,0,0,0
675,2,15/10/2013,2586,309,1,0,0,0
466,4,17/01/2013,5160,604,1,0,0,0
696,4,07/02/2013,7358,1036,1,1,0,0
205,7,19/10/2014,0,0,0,0,0,0
594,2,12/02/2013,3630,433,1,0,0,0
848,6,20/12/2014,8180,881,1,0,0,0
1101,1,25/05/2015,0,0,0,0,a,0
432,7,01/06/2014,0,0,0,0,0,0
1088,5,17/04/2015,6755,593,1,1,0,0
400,3,29/10/2014,7444,1076,1,0,0,0
349,3,03/12/2014,9680,919,1,1,0,0
1040,4,26/06/2014,6874,791,1,0,0,0
505,5,01/03/2013,4298,550,1,0,0,0
330,3,20/05/2015,4897,446,1,1,0,0
652,1,18/08/2014,10565,970,1,1,0,1
565,4,15/08/2013,6187,757,1,1,0,1
1008,1,07/04/2014,4718,711,1,0,0,0
849,3,23/01/2013,7786,855,1,1,0,0
543,3,19/06/2013,3165,279,1,1,0,0
382,1,10/03/2014,5309,507,1,0,0,0
154,5,03/05/2013,9246,828,1,1,0,0
333,7,05/05/2013,0,0,0,0,0,0
360,6,22/03/2014,4547,536,1,0,0,0
723,7,15/09/2013,0,0,0,0,0,0
94,2,21/05/2013,6141,641,1,0,0,1
1050,6,14/02/2015,5867,488,1,0,0,0
662,7,21/06/2015,0,0,0,0,0,0
874,4,23/04/2015,3920,482,1,0,0,0
158,4,25/06/2015,5799,401,1,0,0,0
1030,1,02/12/2013,8268,602,1,1,0,0
967,4,11/04/2013,11495,1263,1,1,0,0
996,2,21/10/2014,8007,796,1,1,0,1
682,6,05/10/2013,8626,1551,1,0,0,0
470,6,23/11/2013,13890,2119,1,0,0,0
522,1,28/01/2013,6541,555,1,0,0,0
272,7,17/08/2014,0,0,0,0,0,1
770,1,14/10/2013,5683,721,1,0,0,0
216,7,07/12/2014,0,0,0,0,0,0
179,1,25/11/2013,6508,856,1,0,0,0
32,5,10/07/2015,4156,484,1,0,0,0
283,2,30/04/2013,8938,860,1,1,0,0
173,6,13/06/2015,5681,723,1,0,0,0
61,6,30/05/2015,4419,584,1,0,0,0
214,7,27/01/2013,0,0,0,0,0,0
282,5,22/05/2015,4888,745,1,1,0,0
466,2,23/12/2014,13038,1247,1,0,0,1
658,2,15/04/2014,9081,807,1,1,0,1
198,5,02/08/2013,3939,447,1,1,0,1
195,3,07/01/2015,11200,1332,1,1,0,0
252,4,16/04/2015,11347,786,1,1,0,0
1001,5,29/05/2015,6080,679,1,0,0,0
667,3,13/03/2013,7299,652,1,0,0,0
305,5,26/04/2013,3704,389,1,1,0,0
1115,6,13/06/2015,7736,503,1,0,0,0
238,4,15/05/2014,6209,956,1,0,0,0
929,7,13/10/2013,0,0,0,0,0,0
381,7,26/10/2014,0,0,0,0,0,0
716,6,07/06/2014,7303,536,1,0,0,0
842,4,21/02/2013,16195,1068,1,1,0,0
881,4,04/06/2015,0,0,0,1,a,0
608,7,01/09/2013,0,0,0,0,0,0
716,1,16/12/2013,9928,670,1,1,0,0
776,5,16/01/2015,4886,602,1,1,0,0
653,6,16/11/2013,4362,383,1,0,0,0
693,7,19/10/2014,0,0,0,0,0,0
307,4,03/04/2014,3396,375,1,1,0,0
388,6,01/06/2013,8771,925,1,0,0,0
738,2,28/07/2015,9999,738,1,1,0,1
143,6,26/07/2014,5412,515,1,0,0,0
212,6,02/02/2013,3747,346,1,0,0,0
683,7,26/04/2015,0,0,0,0,0,0
239,1,20/10/2014,7319,644,1,1,0,0
406,4,11/04/2013,4900,350,1,1,0,0
277,6,09/03/2013,5445,481,1,0,0,0
663,6,01/06/2013,2538,333,1,0,0,0
52,1,07/10/2013,10101,612,1,1,0,0
860,4,21/05/2015,6798,782,1,1,0,0
154,4,21/11/2013,8930,784,1,1,0,0
377,3,16/07/2014,8387,953,1,1,0,1
745,4,27/02/2014,5994,630,1,0,0,1
1047,7,12/10/2014,0,0,0,0,0,0
964,5,16/05/2014,8189,1286,1,0,0,0
447,5,17/10/2014,4092,546,1,0,0,1
856,7,14/12/2014,0,0,0,0,0,0
517,5,13/06/2014,5264,662,1,0,0,0
24,7,21/09/2014,0,0,0,0,0,0
810,5,22/03/2013,5919,503,1,1,0,1
297,4,12/03/2015,5917,662,1,0,0,0
978,1,27/07/2015,9538,1136,1,1,0,1
34,7,28/06/2015,0,0,0,0,0,0
881,4,01/08/2013,5314,718,1,1,0,1
1067,6,10/05/2014,5777,565,1,0,0,0
869,1,02/12/2013,12545,1381,1,1,0,0
408,6,05/10/2013,4304,459,1,0,0,0
92,4,05/09/2013,3486,379,1,0,0,0
508,7,26/05/2013,0,0,0,0,0,0
787,3,06/05/2015,11570,1202,1,1,0,0
146,5,06/09/2013,6108,634,1,0,0,0
783,5,17/05/2013,7207,727,1,1,0,0
240,2,07/10/2014,4815,443,1,1,0,0
645,1,21/01/2013,10985,1255,1,1,0,0
716,7,29/06/2014,0,0,0,0,0,0
782,4,12/02/2015,5189,481,1,0,0,0
56,4,05/12/2013,8432,576,1,1,0,0
783,1,03/06/2013,7912,786,1,1,0,0
353,3,10/04/2013,4304,1204,1,1,0,0
380,1,17/03/2014,18699,1600,1,1,0,0
255,3,20/08/2014,6716,709,1,1,0,0
753,4,14/05/2015,0,0,0,0,a,0
273,1,04/05/2015,11978,1059,1,1,0,0
434,1,17/02/2014,10500,780,1,1,0,0
16,2,01/04/2014,9753,1017,1,1,0,0
187,1,19/05/2014,7802,882,1,1,0,0
425,7,27/10/2013,0,0,0,0,0,0
763,4,10/10/2013,5327,530,1,1,0,1
173,7,22/09/2013,0,0,0,0,0,0
472,2,20/01/2015,3585,567,1,0,0,0
843,4,14/03/2013,6861,952,1,0,0,0
399,7,04/05/2014,0,0,0,0,0,0
154,7,03/08/2014,0,0,0,0,0,1
691,1,22/04/2013,11170,789,1,1,0,0
668,5,17/01/2014,7557,1109,1,0,0,0
410,5,15/02/2013,4562,649,1,0,0,0
1075,6,14/12/2013,14474,1264,1,0,0,0
1008,1,01/09/2014,7531,887,1,1,0,0
1065,5,09/05/2014,5043,585,1,1,0,0
890,7,09/06/2013,0,0,0,0,0,0
383,4,27/11/2014,18776,2331,1,1,0,0
156,6,25/04/2015,3366,421,1,0,0,0
470,6,26/10/2013,12107,1864,1,0,0,0
88,7,19/07/2015,0,0,0,0,0,0
138,6,08/11/2014,3640,313,1,0,0,0
553,5,17/04/2015,8005,678,1,1,0,0
893,7,25/01/2015,0,0,0,0,0,0
437,4,03/07/2014,6830,674,1,1,0,0
1063,1,29/04/2013,6143,721,1,1,0,0
466,7,03/05/2015,0,0,0,0,0,0
190,3,11/03/2015,6474,603,1,0,0,0
360,7,21/12/2014,0,0,0,0,0,0
295,2,05/02/2013,5200,638,1,1,0,0
508,6,27/06/2015,6477,606,1,0,0,0
942,2,07/10/2014,7986,520,1,1,0,0
426,2,24/06/2014,3678,566,1,0,0,0
1082,2,19/08/2014,8429,1198,1,1,0,1
432,7,17/11/2013,0,0,0,0,0,0
1040,4,12/06/2014,7926,865,1,0,0,0
122,2,03/12/2013,7922,793,1,1,0,0
470,6,01/06/2013,15094,2145,1,0,0,0
426,4,12/09/2013,5056,630,1,1,0,0
98,6,25/01/2014,3988,405,1,0,0,0
434,2,11/03/2014,6675,549,1,0,0,0
284,1,26/05/2014,3877,377,1,0,0,0
156,7,09/06/2013,0,0,0,0,0,0
780,1,10/11/2014,9423,1023,1,1,0,0
284,1,05/05/2014,7330,555,1,1,0,0
147,3,21/08/2013,4968,632,1,0,0,1
497,1,23/12/2013,17924,2025,1,0,0,1
366,7,31/03/2013,0,0,0,0,0,0
687,1,13/10/2014,7125,694,1,0,0,1
745,6,31/08/2013,3434,348,1,0,0,0
853,4,20/11/2014,7419,881,1,0,0,0
723,3,22/01/2014,6497,547,1,1,0,0
418,1,14/10/2013,4142,507,1,0,0,0
42,4,06/11/2014,11847,1214,1,1,0,0
1027,7,09/03/2014,0,0,0,0,0,0
560,7,24/03/2013,0,0,0,0,0,0
50,3,19/06/2013,3940,301,1,1,0,0
976,5,27/03/2015,5985,626,1,0,0,0
1016,5,28/03/2014,4857,440,1,0,0,0
456,1,20/01/2014,8311,1085,1,1,0,0
1095,2,12/05/2015,4431,727,1,0,0,0
191,7,19/01/2014,0,0,0,0,0,0
604,4,06/06/2013,8046,560,1,1,0,0
1061,7,23/02/2014,0,0,0,0,0,0
572,3,30/07/2014,6699,560,1,1,0,1
269,1,19/05/2014,13536,1627,1,1,0,0
891,1,22/06/2015,5302,775,1,0,0,0
430,7,15/03/2015,0,0,0,0,0,0
1066,1,17/11/2014,9758,1129,1,0,0,0
152,3,12/11/2014,6314,727,1,1,0,0
621,4,07/03/2013,6308,883,1,1,0,0
194,5,31/07/2015,6708,518,1,1,0,1
601,5,19/12/2014,8529,550,1,1,0,0
271,5,21/03/2014,8075,864,1,1,0,0
314,7,24/11/2013,0,0,0,0,0,0
128,1,15/06/2015,12639,854,1,1,0,0
222,2,26/02/2013,4054,533,1,0,0,0
343,6,05/10/2013,5388,570,1,0,0,0
776,5,03/07/2015,4384,498,1,1,0,1
138,1,05/01/2015,10592,857,1,1,0,0
967,5,18/10/2013,7428,888,1,0,0,0
1082,2,16/07/2013,8359,1192,1,1,0,1
515,4,26/02/2015,7179,615,1,0,0,0
543,7,24/02/2013,0,0,0,0,0,0
324,2,19/05/2015,6542,814,1,1,0,1
596,5,15/08/2014,3586,698,1,0,0,1
548,3,13/03/2013,3177,298,1,0,0,0
613,4,15/05/2014,5474,890,1,0,0,0
356,3,17/12/2014,8596,554,1,1,0,0
841,7,09/03/2014,0,0,0,0,0,0
5,3,15/04/2015,6071,681,1,1,0,0
246,6,30/08/2014,6481,846,1,0,0,0
1006,1,29/09/2014,6997,911,1,1,0,0
587,6,23/05/2015,13490,881,1,0,0,0
19,1,13/05/2013,8080,788,1,1,0,0
818,1,21/07/2014,4649,580,1,0,0,0
1,1,25/11/2013,4600,575,1,0,0,0
345,1,04/03/2013,7122,686,1,1,0,0
344,2,28/05/2013,10508,1300,1,1,0,0
963,3,12/03/2014,7890,864,1,0,0,0
581,6,23/02/2013,2483,280,1,0,0,0
124,5,23/05/2014,4687,587,1,1,0,0
665,6,23/03/2013,5096,881,1,0,0,0
944,1,23/03/2015,5655,982,1,0,0,0
934,3,12/11/2014,6688,689,1,1,0,0
729,2,25/03/2014,8676,1021,1,0,0,0
122,1,20/10/2014,8132,874,1,1,0,1
25,3,02/04/2014,11668,1612,1,1,0,0
1088,2,17/03/2015,6245,570,1,1,0,0
195,1,15/09/2014,12978,1494,1,1,0,0
386,5,10/04/2015,5939,512,1,0,0,1
714,2,01/01/2013,0,0,0,0,a,1
438,4,08/01/2015,5422,517,1,1,0,0
690,7,09/02/2014,0,0,0,0,0,0
873,6,19/10/2013,2246,271,1,0,0,0
992,4,28/08/2014,4591,613,1,0,0,0
739,2,22/01/2013,9484,732,1,1,0,0
503,3,19/06/2013,6206,426,1,1,0,0
541,4,10/07/2014,5678,759,1,0,0,1
1095,3,05/11/2014,5227,685,1,1,0,0
548,6,20/09/2014,3857,367,1,0,0,0
750,3,03/04/2013,3513,303,1,0,0,1
761,5,02/01/2015,8527,1000,1,0,0,1
662,7,29/03/2015,0,0,0,0,0,1
298,4,09/01/2014,10165,763,1,1,0,0
193,7,03/08/2014,0,0,0,0,0,0
418,7,27/10/2013,0,0,0,0,0,0
316,7,02/02/2014,0,0,0,0,0,0
1113,5,24/07/2015,6399,639,1,0,0,1
159,1,23/03/2015,6362,632,1,0,0,0
567,7,22/12/2013,0,0,0,0,0,0
332,2,14/01/2014,3505,523,1,0,0,0
92,5,19/09/2014,6379,562,1,1,0,0
805,3,03/07/2013,7886,717,1,1,0,0
186,1,18/03/2013,4981,444,1,1,0,0
903,7,29/03/2015,0,0,0,0,0,0
284,4,30/01/2014,3225,329,1,0,0,0
156,1,03/03/2014,11816,1018,1,1,0,0
582,6,05/01/2013,5094,666,1,0,0,1
204,6,16/11/2013,4614,432,1,0,0,0
630,2,25/11/2014,9833,1045,1,1,0,0
1038,3,13/03/2013,3952,377,1,0,0,0
62,4,10/10/2013,6474,755,1,1,0,0
419,6,20/07/2013,3764,620,1,0,0,0
44,6,28/09/2013,3480,412,1,0,0,0
121,7,17/02/2013,0,0,0,0,0,0
909,3,28/08/2013,11281,1016,1,1,0,1
1079,3,24/06/2015,5561,528,1,0,0,0
1002,4,28/11/2013,4946,645,1,0,0,0
842,1,19/01/2015,16606,1075,1,0,0,0
1110,4,08/08/2013,3636,500,1,0,0,0
35,2,24/02/2015,6264,573,1,0,0,0
735,4,15/05/2014,3958,461,1,0,0,0
32,4,29/01/2015,5104,513,1,1,0,0
349,3,04/06/2014,9090,882,1,1,0,0
1110,6,28/09/2013,2578,319,1,0,0,0
781,5,29/11/2013,5189,725,1,0,0,0
868,1,08/09/2014,9485,712,1,0,0,0
857,7,22/03/2015,0,0,0,0,0,0
275,4,14/05/2015,0,0,0,0,a,0
183,5,21/06/2013,5410,706,1,1,0,0
639,7,05/05/2013,0,0,0,0,0,0
835,1,10/11/2014,6821,822,1,1,0,0
781,4,02/07/2015,5697,661,1,1,0,0
506,3,05/02/2014,9410,1019,1,1,0,0
805,1,08/06/2015,5484,510,1,0,0,0
998,7,29/12/2013,0,0,0,0,0,0
818,4,02/05/2013,7059,739,1,1,0,0
314,1,23/02/2015,4584,518,1,0,0,0
624,6,21/02/2015,4723,453,1,0,0,0
729,7,15/03/2015,0,0,0,0,0,0
169,2,25/03/2014,5562,599,1,0,0,0
142,3,05/03/2014,7799,860,1,1,0,0
511,2,06/05/2014,6405,805,1,1,0,0
61,5,10/04/2015,3804,531,1,0,0,1
694,1,23/03/2015,7134,731,1,0,0,0
484,7,26/10/2014,0,0,0,0,0,0
428,6,15/06/2013,5782,525,1,0,0,0
170,3,25/09/2013,5196,566,1,1,0,0
843,2,10/06/2014,8771,1113,1,0,0,0
227,2,09/06/2015,5663,523,1,0,0,0
639,6,25/07/2015,1798,186,1,0,0,0
481,5,24/10/2014,5473,501,1,1,0,1
494,1,29/06/2015,11097,1224,1,1,0,0
89,6,21/12/2013,8070,810,1,0,0,0
368,2,03/12/2013,13470,846,1,1,0,0
628,5,06/06/2014,7871,907,1,1,0,0
792,3,31/12/2014,3483,392,1,0,0,1
751,2,08/07/2014,2670,409,1,0,0,1
8,1,18/08/2014,7444,768,1,1,0,1
368,7,27/10/2013,0,0,0,0,0,0
313,5,06/06/2014,8078,838,1,1,0,0
209,6,18/07/2015,5899,560,1,0,0,0
1010,5,03/10/2014,0,0,0,1,a,0
311,3,28/08/2013,6775,858,1,1,0,0
603,4,05/02/2015,8029,1021,1,1,0,0
385,2,05/03/2013,8638,695,1,1,0,0
385,3,21/01/2015,4500,453,1,0,0,0
667,7,23/02/2014,0,0,0,0,0,0
319,5,21/06/2013,9076,964,1,1,0,0
240,6,31/01/2015,4610,426,1,0,0,0
265,3,03/06/2015,7456,684,1,1,0,0
951,4,26/02/2015,6862,681,1,0,0,0
929,7,09/03/2014,0,0,0,0,0,0
279,3,10/04/2013,7743,571,1,1,0,0
1049,4,18/07/2013,4349,729,1,1,0,0
373,2,04/11/2014,5338,361,1,1,0,0
502,7,14/09/2014,0,0,0,0,0,0
710,4,19/02/2015,5115,427,1,1,0,1
215,3,26/06/2013,3658,311,1,0,0,0
64,7,17/03/2013,0,0,0,0,0,0
763,2,19/02/2013,6162,569,1,1,0,0
195,6,29/11/2014,13982,1553,1,0,0,0
735,1,08/06/2015,4311,479,1,0,0,0
271,6,30/11/2013,2883,246,1,0,0,0
706,3,19/03/2014,5707,518,1,1,0,0
53,3,19/02/2014,5281,549,1,1,0,0
108,5,23/08/2013,10203,824,1,0,0,1
152,7,23/03/2014,0,0,0,0,0,0
459,7,23/02/2014,0,0,0,0,0,0
643,5,25/07/2014,6532,899,1,0,0,1
595,3,10/07/2013,10783,1477,1,0,0,1
333,7,28/04/2013,0,0,0,0,0,0
566,6,27/12/2014,4658,508,1,0,0,0
1076,1,08/06/2015,4107,654,1,0,0,0
1099,1,13/01/2014,6226,820,1,0,0,0
4,3,24/09/2014,6440,1005,1,0,0,0
763,2,04/11/2014,6810,578,1,1,0,0
655,1,22/06/2015,7141,609,1,0,0,0
704,4,27/11/2014,13543,1281,1,1,0,0
1108,5,16/01/2015,6530,656,1,1,0,0
1004,1,13/04/2015,8407,634,1,1,0,0
996,1,08/04/2013,9626,957,1,1,0,0
656,4,26/02/2015,2770,322,1,0,0,0
1048,7,02/06/2013,0,0,0,0,0,0
967,6,24/01/2015,4658,505,1,0,0,0
340,6,29/03/2014,4822,556,1,0,0,0
726,4,04/09/2014,12464,1192,1,1,0,0
843,1,22/06/2015,7277,947,1,0,0,0
609,3,14/01/2015,5059,520,1,1,0,0
903,4,30/04/2015,15007,940,1,1,0,0
749,2,12/08/2014,4365,611,1,0,0,1
366,1,10/11/2014,8544,754,1,1,0,0
127,5,20/03/2015,5394,678,1,1,0,0
345,3,10/04/2013,4559,501,1,1,0,0
271,5,28/11/2014,10679,976,1,1,0,0
332,7,17/11/2013,0,0,0,0,0,0
877,2,28/07/2015,7560,952,1,1,0,1
295,1,01/06/2015,7848,926,1,1,0,1
194,3,21/05/2014,4834,397,1,1,0,0
783,7,27/07/2014,0,0,0,0,0,0
938,2,26/03/2013,10808,1107,1,1,0,1
77,5,15/05/2015,8590,716,1,0,0,0
523,1,27/05/2013,22300,2353,1,1,0,0
905,2,05/11/2013,10681,1564,1,1,0,0
423,4,14/02/2013,9085,1702,1,0,0,0
991,1,28/10/2013,4075,452,1,0,0,1
616,5,12/07/2013,8559,861,1,0,0,0
23,3,12/06/2013,4434,405,1,0,0,0
281,3,03/12/2014,8115,619,1,1,0,0
194,1,09/09/2013,8854,652,1,1,0,0
626,6,14/06/2014,8152,761,1,0,0,0
620,1,09/06/2014,0,0,0,0,a,0
746,6,22/06/2013,5315,511,1,0,0,0
995,5,13/02/2015,8836,823,1,0,0,1
84,2,16/09/2014,14271,1465,1,1,0,0
332,5,23/05/2014,3879,551,1,1,0,0
868,6,14/02/2015,10316,673,1,0,0,0
1037,7,28/07/2013,0,0,0,0,0,0
830,1,21/07/2014,5722,496,1,0,0,1
983,3,04/02/2015,9409,1178,1,1,0,0
249,5,18/10/2013,4298,491,1,0,0,1
1072,7,28/07/2013,0,0,0,0,0,0
1031,4,15/01/2015,4874,437,1,1,0,0
212,6,25/10/2014,2526,265,1,0,0,0
28,1,13/05/2013,8683,849,1,1,0,1
131,4,23/07/2015,4092,429,1,0,0,1
358,3,17/06/2015,10311,1119,1,1,0,0
695,5,05/06/2015,8343,679,1,1,0,0
132,2,16/06/2015,8108,668,1,1,0,0
936,2,20/05/2014,7554,941,1,1,0,0
789,6,27/12/2014,2833,319,1,0,0,0
863,1,03/02/2014,12790,1283,1,1,0,0
112,2,26/05/2015,6637,835,1,0,0,1
827,3,24/12/2014,7350,732,1,0,0,1
931,5,05/04/2013,3107,416,1,0,0,1
56,2,07/07/2015,6097,436,1,0,0,0
638,5,27/02/2015,5806,504,1,0,0,0
699,4,09/10/2014,8335,928,1,1,0,0
946,2,01/04/2014,5660,661,1,1,0,0
1090,4,16/10/2014,5561,686,1,0,0,0
166,6,15/11/2014,5879,865,1,0,0,0
540,6,13/06/2015,6675,436,1,0,0,0
886,4,17/10/2013,5569,591,1,0,0,0
719,5,01/11/2013,0,0,0,0,a,0
1088,7,13/01/2013,0,0,0,0,0,0
121,7,28/04/2013,0,0,0,0,0,0
97,7,12/05/2013,0,0,0,0,0,0
233,7,17/11/2013,0,0,0,0,0,0
182,2,08/10/2013,5455,411,1,1,0,0
527,2,03/06/2014,12853,1109,1,1,0,0
889,7,28/12/2014,0,0,0,0,0,0
928,6,18/07/2015,6410,590,1,0,0,0
839,7,20/04/2014,0,0,0,0,0,0
813,6,05/01/2013,3781,498,1,0,0,0
360,4,09/01/2014,7349,795,1,1,0,0
70,6,25/07/2015,5470,550,1,0,0,1
1017,5,14/11/2014,7511,1028,1,1,0,0
726,5,19/06/2015,11537,1118,1,1,0,0
761,1,23/06/2014,7826,984,1,0,0,0
545,4,08/01/2015,9684,900,1,1,0,0
1013,2,30/04/2013,6620,630,1,1,0,0
1112,5,01/02/2013,10401,874,1,0,0,0
1026,3,10/07/2013,6624,945,1,0,0,0
655,2,06/05/2014,11620,910,1,1,0,0
435,4,17/04/2014,4342,499,1,1,0,1
1014,6,30/08/2014,6656,694,1,0,0,0
390,6,15/06/2013,9784,984,1,0,0,0
430,5,31/05/2013,13533,1001,1,1,0,1
334,5,14/02/2014,5280,585,1,0,0,0
6,6,25/05/2013,4100,449,1,0,0,0
50,5,03/05/2013,5092,417,1,1,0,0
570,3,27/11/2013,4493,635,1,0,0,0
238,7,16/06/2013,0,0,0,0,0,0
877,4,23/04/2015,4732,761,1,0,0,0
214,1,08/07/2013,7755,635,1,0,0,0
203,3,28/01/2015,7300,984,1,1,0,0
1005,5,08/08/2014,6696,1021,1,1,0,1
320,3,03/12/2014,19980,2435,1,1,0,0
850,3,25/12/2013,0,0,0,0,c,1
760,2,15/01/2013,6015,1035,1,0,0,0
431,1,16/06/2014,11685,1189,1,1,0,0
512,2,07/01/2014,5901,1344,1,1,0,0
552,6,18/04/2015,3704,421,1,0,0,0
1097,4,12/03/2015,9481,2510,1,0,0,0
236,5,02/01/2015,7133,942,1,0,0,1
423,4,30/07/2015,11101,1895,1,1,0,1
1055,6,25/04/2015,6006,853,1,0,0,0
4,3,22/07/2015,8503,1108,1,0,0,1
831,6,13/06/2015,10444,1299,1,0,0,0
597,1,09/03/2015,4446,653,1,0,0,0
761,2,23/09/2014,6753,890,1,0,0,0
1100,2,04/03/2014,9529,1004,1,1,0,0
99,7,25/01/2015,0,0,0,0,0,0
862,7,14/06/2015,0,0,0,0,0,0
822,2,01/07/2014,9596,760,1,1,0,0
312,6,30/05/2015,4683,478,1,0,0,0
414,4,08/01/2015,6179,424,1,1,0,1
699,2,19/11/2013,10154,1118,1,1,0,0
213,6,16/05/2015,7662,636,1,0,0,0
20,4,16/01/2014,7362,982,1,0,0,0
10,3,01/04/2015,6542,618,1,1,0,1
479,4,10/10/2013,11933,1332,1,1,0,0
32,7,02/02/2014,0,0,0,0,0,0
11,5,29/11/2013,12175,1594,1,0,0,0
1,3,05/06/2013,5012,575,1,1,0,0
443,4,03/07/2014,5578,527,1,1,0,0
405,2,15/10/2013,2982,399,1,0,0,0
362,7,13/04/2014,0,0,0,0,0,0
93,3,02/04/2014,6632,644,1,1,0,0
292,5,08/02/2013,5410,701,1,1,0,1
567,5,03/04/2015,0,0,0,1,b,1
839,1,15/06/2015,6754,738,1,1,0,0
870,7,01/03/2015,0,0,0,0,0,0
288,3,12/02/2014,4233,335,1,0,0,0
754,3,23/07/2014,5053,747,1,0,0,1
1013,7,16/03/2014,0,0,0,0,0,0
584,6,28/06/2014,4798,460,1,0,0,0
737,5,20/02/2015,5545,807,1,1,0,0
673,5,11/04/2014,6509,555,1,0,0,0
990,6,04/01/2014,5180,528,1,0,0,0
377,2,07/10/2014,8576,997,1,1,0,0
747,1,18/03/2013,9469,786,1,1,0,0
364,3,20/11/2013,5255,564,1,1,0,0
752,5,03/01/2014,3991,406,1,0,0,1
86,6,05/10/2013,3753,538,1,0,0,0
56,6,31/01/2015,9099,630,1,0,0,0
253,3,07/05/2014,6914,768,1,1,0,0
476,6,03/05/2014,2722,313,1,0,0,0
663,6,18/04/2015,5956,799,1,0,0,0
807,1,03/06/2013,12135,1151,1,1,0,0
716,4,01/05/2014,0,0,0,1,a,0
279,1,19/08/2013,5833,469,1,0,0,1
172,4,02/01/2014,5886,725,1,0,0,1
475,6,18/04/2015,6243,973,1,0,0,0
735,2,20/01/2015,3567,392,1,0,0,0
559,7,10/02/2013,0,0,0,0,0,0
193,3,18/06/2014,7515,992,1,1,0,1
1052,5,20/09/2013,5407,669,1,0,0,0
